LoanID,CustomerID,AccountID,LoanAmount,InterestRate,LoanStartDate,LoanEndDate
455,2046,1607,631631.97,5.34,2009-01-29,2042-07-04
456,3534,3895,813671.49,10.41,2025-03-19,2041-04-22
457,1575,3900,616651.28,6.38,2022-04-18,2049-05-04
458,4166,2506,833180.64,6.83,2015-04-22,2050-11-13
459,2141,1500,309501.71,5.34,2023-03-06,2028-08-26
460,4944,3779,791378.82,14.79,2000-09-17,2045-01-26
461,2095,1648,545370.88,7.59,2019-07-08,2037-11-05
462,4973,1075,781272.52,12.2,2016-03-12,2025-04-05
463,3588,714,390441.08,13.6,2025-07-19,2038-08-01
464,11,1983,103038.23,9.94,2020-08-31,2032-11-27
465,4893,1556,287806.11,5.51,2021-12-31,2033-09-07
466,3822,2372,770084.61,10.89,2010-10-15,2034-09-15
467,2533,3712,482992.24,11.42,2025-05-06,2031-07-17
468,3638,3688,823373.97,5.72,2004-02-07,2025-04-02
469,2796,929,883784.67,7.92,2015-09-09,2050-06-12
470,2812,2657,386540.97,11.77,2020-06-21,2039-04-24
471,2169,1288,983395.63,10.55,2012-12-12,2028-01-25
472,4671,3715,322184.18,14.1,2022-06-12,2032-05-05
473,3601,1606,314851.45,13.06,2013-03-06,2043-04-24
474,2188,3749,177193.05,10.52,2021-11-22,2033-11-18
475,1702,3813,471682.73,5.19,2024-02-13,2030-12-25
476,1748,1440,227434.61,13.07,2000-09-06,2030-07-15
477,4889,3404,213970.99,10.57,2006-05-15,2050-09-18
478,4101,4457,944527.23,11.26,2004-02-18,2034-12-15
479,520,4416,519237.16,9.17,2015-12-10,2047-05-16
480,4215,640,753374.83,6.94,2021-10-10,2048-09-26
481,2045,840,887595.6,6.82,2001-01-21,2029-08-08
482,1501,3019,198235.12,9.5,2016-05-31,2025-12-14
483,387,3611,823781.62,13.09,2000-12-03,2040-02-29
484,3169,4600,958201.65,11.15,2012-10-04,2031-01-15
485,4915,610,630686.02,11.67,2016-08-15,2042-06-26
486,3189,1935,444631.86,14.77,2001-04-19,2045-10-24
487,2459,3590,220248.98,14.85,2022-04-02,2031-02-03
488,4445,36,586099.89,14.83,2020-11-29,2048-01-29
489,2191,3544,885862.17,6.14,2001-04-01,2050-12-04
490,1255,3483,488832.24,11.86,2005-12-08,2041-09-16
491,1146,3933,556844.67,6.93,2016-03-18,2046-06-26
492,1579,3057,328517.24,13.38,2024-05-26,2042-04-09
493,2384,2993,612312.24,6.19,2016-11-03,2032-03-03
494,4216,1007,351656.43,10.78,2007-02-16,2048-06-17
495,3230,635,73015.9,7.54,2002-08-14,2039-07-09
496,3693,4483,176964.53,12.57,2006-11-28,2048-01-15
497,2705,4033,444812.69,14.13,2001-02-18,2031-10-10
498,1396,1918,135219.41,11.06,2007-05-08,2050-03-16
499,4010,4816,813746.83,12.84,2000-09-10,2030-08-28
500,1379,869,394639.58,10.9,2015-11-13,2028-12-16
501,1517,384,818453.71,5.74,2001-01-26,2038-04-19
502,2285,782,61744.49,7.07,2004-02-07,2033-09-22
503,243,4046,764440.03,9.09,2002-08-25,2040-09-19
504,1346,3538,510200.91,5.8,2003-01-13,2026-07-08
505,3208,632,313211.99,9.33,2003-03-19,2043-09-04
506,3948,2314,195540.67,14.68,2006-01-05,2037-05-27
507,3014,810,206730.22,10.13,2023-12-29,2039-07-16
508,4861,1486,792003.32,5.2,2010-11-27,2028-04-08
509,3500,4876,357188.39,6.31,2003-01-10,2029-09-05
510,553,500,109977.8,14.78,2019-04-26,2037-01-02
511,1852,952,670577.75,11.6,2024-03-24,2025-02-21
512,2443,2117,430959.79,5.48,2022-09-03,2027-07-14
513,3328,4891,741605.24,9.29,2016-12-22,2049-05-22
514,2859,4545,168610.3,11.3,2025-06-10,2026-11-01
515,3366,1807,57948.15,14.87,2023-01-23,2034-07-24
516,4116,1244,944614.74,14.74,2001-09-30,2035-02-12
517,2749,2313,93587.31,13.6,2022-08-21,2046-08-22
518,4912,1235,875659.71,5.79,2016-08-16,2046-04-05
519,3554,4874,815257.7,8.75,2002-08-05,2042-08-12
520,2087,4200,938476.94,5.15,2019-12-17,2039-05-22
521,2302,3928,291461.52,9.37,2023-12-04,2045-06-08
522,3737,455,244713.63,12.24,2002-08-21,2042-09-19
523,3174,3667,563141.01,10.93,2004-08-18,2041-03-07
524,2942,4280,567396.41,7.09,2022-06-11,2047-03-11
525,4671,4240,487065.5,9.05,2015-07-27,2027-03-04
526,712,1950,51414.29,12.32,2018-08-15,2034-11-05
527,272,2628,452345.43,14.07,2006-02-19,2028-11-04
528,934,4569,123766.47,10.13,2014-05-22,2025-01-04
529,3793,1249,33889.14,14.29,2012-07-23,2047-07-26
530,4253,126,64922.39,6.29,2001-07-21,2029-12-07
531,3926,3799,827736.59,8.02,2022-08-19,2050-04-19
532,914,1510,633045.23,7.35,2025-04-04,2042-01-19
533,963,659,246002.24,9.83,2021-01-22,2028-09-27
534,1311,4629,21161.81,5.95,2024-03-08,2037-06-28
535,2493,3492,162263.5,10.22,2018-09-10,2039-03-13
536,4108,871,15874.11,14.26,2006-10-20,2031-04-30
537,1273,531,61061.6,12.92,2014-10-24,2036-05-03
538,3515,1532,678701.98,10.17,2008-09-13,2032-03-23
539,3609,3971,634718.02,12.55,2008-01-25,2029-07-31
540,2540,3145,744584.63,8.92,2024-10-10,2035-02-18
541,1420,2326,731296.76,5.15,2018-05-17,2040-12-29
542,1085,1993,848840.36,7.88,2014-05-20,2028-08-14
543,690,1479,847440.36,11.93,2020-03-05,2044-06-12
544,929,4460,595186.02,6.64,2018-08-06,2046-01-03
545,4990,711,958848.31,6.47,2004-08-09,2026-10-11
546,4970,3109,552118.4,12.04,2007-04-28,2026-08-24
547,919,3633,858253.39,10.9,2025-10-20,2026-07-13
548,4484,184,322913.83,13.21,2005-12-07,2039-08-26
549,4392,1589,683775.19,6.05,2013-04-29,2045-07-10
550,342,2313,163602.03,5.14,2021-05-26,2036-11-16
551,4227,2156,516112.14,5.99,2003-12-01,2027-04-25
552,2456,3078,599443.81,10.67,2021-03-21,2030-12-07
553,814,3803,581251.46,11.72,2002-06-16,2037-12-04
554,2176,3785,202856.81,13.17,2010-05-30,2046-12-30
555,998,4779,662425.94,10.9,2012-09-04,2040-10-19
556,1099,1062,322666.89,14.71,2012-09-11,2049-01-18
557,3234,3053,36131.09,8.04,2004-04-22,2026-06-03
558,3714,167,767272.09,12.64,2016-06-14,2041-01-09
559,2339,1896,215842.54,12.4,2004-09-16,2048-10-29
560,3165,570,543452.18,11.72,2000-07-11,2028-05-23
561,912,4842,169310.84,8.34,2000-12-09,2043-07-12
562,2280,1902,772451.55,12.81,2021-05-10,2045-07-31
563,3224,1766,361463.37,6.04,2006-10-21,2042-02-28
564,1401,2864,454394.19,7.95,2001-12-01,2047-02-06
565,2839,4898,880031.7,7.42,2023-07-28,2049-08-26
566,1178,2374,830327.55,12.28,2006-06-04,2043-05-29
567,3472,3896,345627.4,9.5,2003-02-05,2028-11-27
568,3275,1280,717150.96,13.46,2000-09-26,2042-12-10
569,154,1605,518797.9,14.54,2022-04-13,2032-05-22
570,3103,2251,707289.55,11.49,2022-07-08,2029-05-11
571,4709,3141,98965.69,5.61,2024-08-03,2029-12-08
572,2469,1651,246739.42,9.6,2014-06-23,2049-04-21
573,771,1214,86437.04,8.19,2013-09-14,2046-07-23
574,3060,2033,940037.61,7.38,2004-02-24,2033-04-12
575,4641,3018,131162.16,8.78,2012-08-09,2033-04-05
576,540,315,681996.61,8.31,2024-02-23,2038-04-15
577,2555,1435,328264.64,8.87,2007-12-22,2031-05-19
578,2579,4129,495951.1,13.25,2006-01-19,2028-08-04
579,3903,1024,397952.25,13.4,2015-11-24,2039-03-02
580,1899,2005,67883.64,9.77,2006-02-06,2034-05-04
581,2461,53,946061.31,5.91,2019-02-26,2032-08-04
582,1610,3050,462552.46,10.56,2021-04-22,2028-06-05
583,3691,2856,229196.31,6.41,2016-09-27,2037-10-31
584,2976,2490,985975.37,7.69,2013-12-14,2034-10-30
585,3473,4723,328926.78,10.74,2002-07-18,2047-10-16
586,2621,3743,330505.04,10.32,2018-02-04,2026-05-03
587,1184,40,10480.35,5.04,2009-10-08,2025-12-07
588,4232,2051,998918.91,14.79,2002-06-30,2033-01-31
589,2768,1100,957163.59,10.85,2021-11-28,2047-12-06
590,4976,2769,152248.76,10.47,2020-05-07,2027-10-25
591,3578,3055,993478.75,6.36,2023-11-03,2033-01-31
592,3056,4905,140723.66,8.6,2010-08-30,2041-04-28
593,1059,383,994061.02,7.29,2009-09-03,2040-11-17
594,2369,671,58787.94,14.39,2010-06-19,2048-07-10
595,1346,4074,289169.61,7.76,2000-08-07,2040-05-09
596,3894,4083,348372.05,12.19,2019-05-05,2032-05-11
597,397,3233,684904.75,13.78,2021-12-27,2047-10-07
598,2677,4205,239653.43,12.36,2003-04-16,2038-09-19
599,999,2262,987857.84,10.77,2002-06-16,2027-06-17
600,416,1489,287866.06,9.8,2003-09-08,2040-08-30
601,646,29,130548.83,11.59,2012-07-02,2032-07-01
602,2301,583,589123.08,7.32,2017-11-11,2045-12-02
603,1978,2567,616742.48,8.25,2012-02-29,2033-06-30
604,3865,1088,558266.02,11.22,2023-11-26,2034-02-23
605,2866,867,35935.09,14.39,2015-10-01,2036-02-16
606,1834,402,503436.68,12.62,2024-07-15,2041-06-11
607,2541,781,54330.53,10.02,2025-01-15,2035-09-26
608,3307,692,719527.16,13.51,2002-04-06,2036-01-26
609,3870,1139,152294.86,6.02,2025-05-20,2048-02-23
610,118,1964,790307.5,5.56,2023-04-30,2049-11-11
611,2219,1134,137889.63,9.57,2022-01-31,2035-08-21
612,1434,1863,222269.48,7.91,2007-08-13,2050-07-02
613,1737,2804,615317.71,10.71,2000-12-10,2043-09-07
614,4023,4393,101745.46,11.93,2000-11-24,2048-04-02
615,1387,3007,294715.87,13.27,2012-08-29,2040-10-17
616,4636,432,817738.51,5.8,2004-05-09,2034-12-17
617,352,1285,689839.52,8.39,2025-03-20,2045-11-19
618,2978,3629,40091.38,12.13,2000-06-13,2034-08-24
619,555,4433,783630.46,7.41,2017-02-05,2047-02-05
620,2807,2730,903746.52,12.53,2003-01-23,2035-10-04
621,3368,583,225493.3,12.78,2015-07-10,2028-07-04
622,630,2316,629800.53,13.02,2002-01-19,2037-05-05
623,797,283,40297.35,12.73,2020-05-04,2044-06-16
624,778,317,187314.29,10.13,2025-10-12,2048-09-06
625,3407,495,379166.13,5.66,2015-12-15,2035-06-26
626,4832,1179,375618.2,5.42,2015-09-22,2044-07-29
627,4962,267,821881.24,5.51,2019-11-17,2045-05-28
628,1983,2688,394708.55,14.71,2009-09-17,2025-08-24
629,275,3562,828380.91,5.07,2016-03-12,2044-09-06
630,840,2796,197100.61,12.62,2002-03-17,2036-08-18
631,1824,1899,57124.04,13.37,2000-05-30,2048-09-14
632,3551,4431,669798.22,12.19,2005-12-28,2031-09-11
633,1332,3157,350296.4,10.14,2017-05-29,2031-09-11
634,1863,1626,744658.25,9.0,2024-03-08,2035-10-26
635,3336,4614,495397.12,11.06,2008-02-20,2043-01-03
636,3040,1678,808119.83,9.08,2003-04-26,2048-05-04
637,2701,2592,496449.75,12.77,2012-04-11,2039-11-09
638,139,3897,691684.16,5.93,2024-07-05,2038-02-15
639,3170,1126,664401.45,5.65,2007-04-08,2031-09-20
640,4979,2655,167055.24,13.24,2001-03-05,2049-05-09
641,1681,2286,698277.26,6.44,2023-03-07,2042-04-19
642,693,4295,639669.36,5.37,2024-06-05,2045-05-04
643,2822,3246,726872.55,5.3,2016-05-05,2030-07-01
644,4730,4047,452343.35,12.94,2007-04-06,2041-09-28
645,4021,2983,702857.21,6.93,2009-01-31,2039-04-02
646,2876,1900,564797.33,9.25,2001-04-11,2043-11-17
647,310,3912,882907.46,9.62,2015-10-21,2042-06-05
648,4008,4774,849030.67,8.4,2018-11-10,2032-05-20
649,2956,3658,36735.21,10.99,2015-02-07,2040-07-03
650,4940,333,187477.49,5.05,2006-08-08,2027-02-09
651,1408,3084,681491.83,11.0,2006-11-16,2027-10-15
652,2652,3443,66661.64,13.58,2018-02-10,2044-10-13
653,1167,1182,100052.88,7.05,2013-07-09,2035-10-26
654,2714,3112,134716.64,10.38,2020-01-22,2033-02-23
655,1151,1713,839157.29,5.88,2024-08-09,2048-08-31
656,3300,441,446659.29,6.12,2019-02-22,2050-03-26
657,2099,1490,840206.92,6.89,2017-11-11,2030-02-24
658,4541,841,889795.4,7.92,2010-01-10,2033-02-08
659,3356,2748,593792.78,9.44,2006-03-31,2049-05-03
660,3152,1219,636901.22,10.75,2001-05-09,2042-03-15
661,3908,2154,700090.44,9.39,2014-04-13,2027-09-06
662,4768,1605,276538.44,13.01,2004-05-28,2040-04-30
663,2386,2541,505861.73,14.33,2004-11-30,2040-03-05
664,574,4604,883196.04,7.71,2021-10-27,2027-01-07
665,648,2868,494714.04,10.48,2014-02-27,2046-05-23
666,4392,181,108447.83,6.24,2018-02-27,2046-06-18
667,1775,2060,886003.59,5.94,2005-03-03,2041-01-19
668,2173,3371,821812.95,5.74,2013-09-24,2040-03-08
669,957,1770,317565.48,11.68,2022-06-26,2025-10-02
670,3334,1188,912035.53,11.58,2024-07-30,2026-04-16
671,2851,976,543405.9,5.05,2013-09-24,2027-06-11
672,1061,311,48100.77,9.34,2017-01-26,2045-05-29
673,968,3850,501369.68,10.66,2011-01-24,2039-10-22
674,4763,2760,181465.62,14.56,2011-07-29,2043-01-05
675,1277,3789,963686.98,13.82,2017-06-02,2050-07-10
676,680,1138,314699.3,7.09,2012-11-21,2042-12-23
677,22,3934,516735.01,7.69,2007-03-18,2038-06-16
678,4975,836,452659.77,14.77,2006-06-20,2038-11-12
679,1161,3915,177613.55,6.75,2021-02-06,2048-03-11
680,4693,3150,817287.36,7.85,2003-09-21,2030-11-21
681,1638,2864,488254.87,8.99,2014-01-05,2048-11-28
682,1252,502,827277.27,7.41,2011-05-13,2038-01-19
683,3172,904,813392.9,13.29,2012-09-09,2049-02-06
684,4059,1593,865415.69,10.7,2016-07-11,2049-07-20
685,4259,1583,118058.87,6.72,2025-12-14,2033-12-02
686,1067,2184,960336.54,13.38,2009-04-15,2047-01-24
687,3294,3527,785929.49,13.98,2007-03-06,2037-06-01
688,1641,3636,18593.41,14.09,2016-12-20,2048-08-25
689,2823,3556,326431.35,7.02,2001-04-22,2037-04-29
690,4466,4251,555966.0,7.18,2003-08-02,2050-09-13
691,4726,2263,208407.23,7.5,2009-07-30,2047-09-23
692,65,2221,887815.27,10.57,2014-04-04,2036-02-10
693,359,2169,114329.57,6.58,2018-12-16,2032-09-03
694,2542,4795,826395.93,11.25,2022-09-25,2030-10-12
695,1831,1959,50357.51,8.29,2016-10-16,2048-08-29
696,2098,4299,95786.88,14.14,2016-09-09,2040-11-11
697,3695,1681,336454.48,14.31,2023-07-16,2041-02-01
698,1544,213,966313.21,7.2,2002-12-24,2027-11-28
699,4222,1068,495109.61,11.58,2020-05-17,2028-08-06
700,4634,625,967134.61,6.73,2015-12-27,2039-01-13
701,2464,2947,21117.53,13.02,2011-01-06,2026-01-06
702,2397,4111,794407.02,9.76,2008-02-06,2027-05-08
703,2982,4005,525315.48,6.64,2002-06-09,2043-09-28
704,1660,1126,568909.22,6.44,2005-12-29,2030-11-10
705,3902,1708,996412.21,6.93,2020-11-08,2032-08-15
706,2630,1322,598683.2,11.3,2008-05-21,2025-08-07
707,2348,1691,502371.54,9.66,2014-10-19,2037-02-09
708,4393,1746,508354.43,13.83,2023-01-09,2038-08-19
709,1359,2973,647276.63,5.55,2023-10-11,2030-05-22
710,1013,4629,86074.15,8.15,2019-11-18,2042-02-01
711,958,773,720513.41,10.74,2019-06-26,2041-09-22
712,669,3222,528336.51,14.02,2012-04-17,2031-02-13
713,3030,4870,875660.7,12.82,2016-09-01,2034-07-18
714,4263,1147,500095.96,6.88,2002-07-08,2030-09-21
715,4616,941,842520.59,11.71,2005-02-06,2046-07-23
716,1644,1651,418173.71,12.73,2022-04-07,2027-08-18
717,4520,213,187797.97,12.94,2025-01-08,2041-12-22
718,3301,292,629650.56,9.81,2025-08-11,2040-05-20
719,4415,3006,581286.5,10.26,2016-05-16,2048-07-04
720,4111,930,224159.4,14.3,2023-01-30,2029-05-01
721,2940,4537,843703.44,5.65,2009-08-29,2045-06-17
722,4538,3301,383824.67,12.99,2019-06-03,2042-04-07
723,835,3420,584836.79,8.28,2012-04-28,2043-03-10
724,948,4607,748730.28,9.26,2021-10-23,2041-04-18
725,1159,2995,987359.5,13.42,2014-11-08,2048-11-30
726,834,205,403775.7,6.95,2004-03-31,2050-07-13
727,409,1495,916704.92,11.1,2001-12-20,2043-09-09
728,3540,1056,488902.81,14.8,2014-08-15,2042-05-23
729,3166,4916,818574.71,7.99,2017-08-27,2049-06-09
730,2597,779,539376.09,10.76,2021-09-12,2039-10-27
731,4744,1442,53578.59,9.0,2017-03-28,2033-11-13
732,469,66,519136.12,14.41,2002-03-27,2035-04-30
733,1072,4488,623755.97,7.4,2009-11-15,2035-08-10
734,4893,144,76672.79,11.17,2005-04-23,2025-05-29
735,1551,3061,824030.88,8.54,2019-06-05,2041-03-18
736,1384,4769,589807.87,8.81,2008-06-29,2027-10-25
737,4523,2767,148288.66,14.31,2007-04-13,2048-07-25
738,3659,738,543791.05,8.11,2018-05-05,2043-02-17
739,3438,4080,581199.52,7.93,2013-08-14,2041-03-16
740,1775,1202,67193.47,9.54,2021-10-15,2046-07-11
741,423,4959,567949.17,8.33,2006-09-07,2028-01-15
742,2363,1820,821019.44,13.76,2002-05-24,2047-01-31
743,4310,1720,578367.64,5.74,2000-03-11,2031-12-31
744,1038,1080,463648.5,12.28,2019-10-12,2027-08-29
745,2964,1804,168264.89,14.51,2016-01-03,2045-11-25
746,1348,568,175124.4,9.71,2020-01-04,2045-02-25
747,2009,2665,375027.1,14.39,2015-02-02,2037-09-19
748,3183,3052,667290.94,9.32,2010-08-11,2028-05-01
749,4308,4899,191982.35,6.52,2022-02-18,2046-02-12
750,2981,862,163453.96,12.2,2003-01-01,2045-11-24
751,3964,4887,67266.94,8.12,2013-08-06,2050-01-17
752,135,4865,846167.66,12.55,2019-08-04,2026-12-16
753,2661,1309,494834.44,6.0,2014-11-21,2044-06-27
754,3303,3657,478598.38,12.27,2025-06-27,2032-10-26
755,4478,822,264051.34,7.8,2003-05-28,2047-09-30
756,4154,4730,731280.43,6.96,2009-10-05,2037-09-22
757,47,437,651842.69,12.39,2004-03-06,2042-03-27
758,4399,267,431260.06,8.47,2007-05-03,2047-07-17
759,849,377,39253.83,14.46,2006-12-23,2035-04-22
760,1040,51,462977.63,8.15,2017-12-28,2032-09-28
761,425,3623,432179.69,13.05,2022-02-21,2028-07-22
762,2104,3285,622157.54,9.61,2010-02-01,2037-06-06
763,4380,4316,750200.7,5.04,2016-07-28,2030-07-20
764,1976,2464,137235.23,8.91,2013-03-08,2042-10-20
765,2055,3718,594067.16,6.29,2006-07-06,2043-12-07
766,1730,4403,440985.94,7.8,2012-06-29,2033-01-20
767,2203,3608,550322.39,6.11,2011-02-07,2031-02-06
768,970,3680,679538.1,10.0,2001-11-09,2038-02-25
769,827,1162,121581.01,14.29,2014-11-24,2044-09-02
770,2715,863,779158.24,13.72,2011-03-25,2042-07-15
771,2493,4110,310553.51,8.23,2011-11-22,2026-04-15
772,4571,3766,926149.7,12.92,2014-03-19,2028-12-05
773,4368,1992,385030.94,8.32,2023-01-17,2026-08-07
774,4959,4575,825192.09,8.89,2001-04-18,2035-02-11
775,3083,2188,37101.02,12.84,2004-07-03,2046-03-20
776,3543,2967,401316.51,14.2,2002-09-29,2050-03-26
777,608,12,303190.99,6.56,2015-04-14,2033-10-08
778,1219,2928,984112.23,7.06,2013-11-29,2039-06-14
779,4429,1926,870093.7,5.43,2023-04-11,2032-07-10
780,1938,933,731741.64,11.58,2011-04-15,2040-04-09
781,3186,3505,444100.36,10.31,2022-11-25,2041-07-07
782,2547,4226,708356.16,12.21,2013-07-23,2033-06-11
783,912,923,789462.23,11.23,2005-12-08,2049-08-07
784,4404,1620,538826.83,7.74,2017-08-16,2046-01-02
785,4656,2554,642194.86,12.97,2004-02-28,2037-05-25
786,2291,2527,699652.5,14.77,2012-03-29,2028-06-20
787,1791,3054,447888.97,6.36,2008-12-29,2041-04-06
788,1591,4940,808337.28,5.83,2014-08-19,2038-12-11
789,3401,3686,339981.55,9.74,2013-05-09,2033-05-23
790,3951,2645,984138.74,7.85,2023-08-06,2026-07-09
791,1971,3406,638069.13,8.94,2024-06-25,2030-10-17
792,2571,2367,407959.75,14.15,2020-02-26,2046-08-30
793,1973,817,433275.9,5.86,2004-05-18,2035-12-04
794,3448,4602,231020.13,5.28,2007-01-16,2029-09-30
795,571,4190,63341.33,12.59,2001-11-20,2032-04-20
796,2867,970,820643.35,6.84,2008-02-12,2032-10-02
797,3199,3600,700198.13,10.69,2004-04-04,2050-07-08
798,2687,2784,342516.92,7.92,2003-12-07,2043-10-27
799,4811,2795,822037.74,5.55,2007-01-13,2044-08-20
800,4682,2745,387711.14,7.49,2018-06-20,2041-03-02
801,1887,2566,156980.25,13.67,2009-09-29,2037-02-22
802,2450,1990,951691.35,9.0,2013-06-02,2032-01-02
803,2762,2189,915047.93,5.91,2024-08-06,2027-06-22
804,1692,3030,168710.51,11.76,2012-01-07,2044-02-07
805,942,4244,320475.98,6.38,2025-06-11,2049-07-14
806,90,3461,523946.07,6.1,2022-04-14,2027-01-17
807,4734,2260,185824.19,13.07,2006-01-16,2039-04-20
808,3191,244,91447.87,9.29,2007-02-11,2044-05-10
809,1362,2835,677010.95,8.26,2023-03-31,2037-12-24
810,3857,1465,438413.76,7.05,2005-04-11,2034-12-13
811,3868,368,247382.04,5.79,2015-12-23,2044-07-23
812,4136,1704,779407.16,6.58,2006-03-14,2040-03-22
813,1475,876,792442.02,12.6,2025-05-03,2027-10-24
814,291,1882,969298.98,9.89,2010-12-09,2034-12-28
815,1045,4309,828257.34,10.77,2023-10-11,2045-07-20
816,3993,1077,461630.71,9.73,2020-06-22,2050-01-01
817,102,4770,17671.71,8.69,2000-08-20,2028-03-28
818,1896,2047,953254.97,12.33,2006-01-15,2048-11-22
819,447,4484,702928.83,6.69,2022-01-20,2027-08-26
820,3576,1782,16525.06,10.84,2022-08-26,2038-09-02
821,4778,3864,672123.51,10.28,2020-04-15,2031-06-23
822,1669,3667,950686.71,7.79,2025-09-22,2049-03-10
823,1406,1739,839719.26,7.56,2019-11-10,2050-07-30
824,4494,3547,217027.58,6.12,2017-09-29,2040-08-03
825,3471,3871,946499.27,12.32,2008-09-20,2038-02-28
826,3486,1043,907513.21,10.44,2021-02-20,2027-02-07
827,4212,3641,765184.82,11.77,2008-05-15,2038-05-26
828,3898,2218,22993.58,13.61,2013-11-20,2042-03-29
829,3097,2611,263806.5,7.59,2021-02-21,2026-07-30
830,4892,3277,295427.36,8.83,2002-12-03,2037-03-05
831,3997,3619,919248.75,8.19,2008-08-18,2033-06-02
832,4108,3250,243928.4,6.37,2023-02-14,2045-01-19
833,4159,2124,610996.8,7.31,2015-04-06,2034-02-07
834,4966,4825,936099.32,6.11,2022-01-16,2035-06-25
835,936,498,17746.71,13.39,2025-12-17,2042-05-17
836,4816,2785,732074.14,13.1,2016-09-09,2039-12-15
837,3529,552,970799.08,9.06,2023-10-30,2025-10-26
838,787,3300,649246.86,11.54,2005-01-22,2042-07-26
839,2851,4307,876930.69,13.54,2000-05-18,2050-01-27
840,2889,536,95429.13,14.31,2006-05-03,2034-02-10
841,4549,2911,483629.42,12.24,2009-09-15,2035-03-06
842,4408,4658,745544.1,12.75,2013-06-14,2044-06-09
843,2175,3891,671134.92,7.21,2004-10-21,2049-05-15
844,2301,2146,188039.1,11.42,2022-07-30,2031-06-12
845,1234,669,548610.52,9.11,2019-07-14,2042-06-01
846,2880,1551,442144.31,14.38,2018-07-24,2035-01-29
847,4849,1732,612149.22,12.63,2011-05-08,2045-03-19
848,2623,3725,780561.59,7.79,2002-10-09,2030-05-11
849,2161,4650,850802.06,8.87,2008-04-05,2026-08-09
850,3009,2668,187715.68,10.18,2025-12-04,2028-03-21
851,2078,475,183806.04,8.28,2002-09-21,2046-10-25
852,2265,4916,594522.21,9.17,2002-04-18,2038-05-24
853,3723,2882,99242.47,10.18,2017-06-25,2027-12-21
854,4383,3169,458910.14,5.64,2012-01-29,2041-06-18
855,1457,4418,926561.01,8.41,2015-07-09,2025-01-28
856,3075,1283,150319.49,6.07,2015-11-30,2041-04-21
857,4091,3508,915342.58,12.28,2011-02-25,2027-11-06
858,355,1618,829962.42,9.97,2002-04-03,2046-06-28
859,3271,4368,23416.76,13.97,2024-01-19,2029-09-25
860,4192,4602,279944.51,8.42,2011-05-05,2047-09-21
861,280,3469,374694.17,10.44,2001-10-18,2047-02-17
862,451,274,977581.25,7.02,2003-07-29,2028-11-24
863,1014,4945,127517.48,6.81,2014-10-23,2046-06-20
864,2482,1038,750070.05,10.02,2021-01-25,2035-02-10
865,4568,169,896285.12,8.49,2021-03-27,2050-08-24
866,1401,989,570801.94,5.83,2005-04-27,2036-11-24
867,1935,2050,51091.06,6.81,2024-07-01,2036-12-29
868,4779,1489,654729.37,9.69,2001-11-12,2048-05-21
869,2206,441,728325.39,10.81,2007-07-17,2040-04-27
870,3336,4962,103123.99,6.51,2015-09-30,2037-11-30
871,2232,4785,388435.19,13.54,2000-10-28,2032-01-17
872,555,3830,784464.51,12.44,2025-03-16,2032-09-23
873,1304,3788,232228.77,7.29,2002-05-12,2027-09-20
874,4623,1865,706827.7,9.93,2013-12-09,2047-08-15
875,275,4228,937328.09,7.91,2008-10-26,2037-01-19
876,1965,3568,338882.02,5.38,2020-07-28,2048-10-15
877,3340,3386,577232.2,12.28,2012-11-15,2044-10-09
878,2769,136,203652.18,6.74,2003-08-07,2038-02-10
879,962,3350,161653.28,13.02,2019-10-25,2036-10-15
880,2080,2088,913833.09,12.13,2007-09-08,2032-03-06
881,790,1922,97323.28,14.28,2007-09-09,2027-02-27
882,2974,1969,411965.37,10.3,2006-10-04,2029-01-28
883,343,3320,477655.71,10.09,2023-09-26,2030-02-06
884,2089,3173,112320.45,10.8,2009-12-26,2048-07-12
885,1129,4594,869612.32,10.39,2012-02-27,2025-08-03
886,445,2364,180710.39,14.97,2009-06-08,2037-04-29
887,2675,3238,854875.35,5.23,2010-08-25,2045-07-14
