TransactionID,AccountID,TransactionDate,Amount,TransactionType,Description
346,186,2016-04-22,254617.64,Credit,Deserunt minima cumque aspernatur ad maiores dolorum.
347,1410,2008-07-13,423909.67,Debit,Distinctio iste reiciendis.
348,672,2025-11-30,466522.88,Debit,Aperiam aspernatur et quae.
349,512,2001-02-04,297493.63,Debit,Quis quas quos assumenda excepturi.
350,1732,2016-12-13,184322.12,Debit,Consectetur deleniti est reiciendis.
351,929,2011-12-28,329502.14,Credit,Assumenda reprehenderit sed nisi quidem.
352,3574,2006-04-12,187406.14,Debit,Quisquam aspernatur ad numquam iusto.
353,4477,2014-08-07,331506.48,Debit,Quidem atque saepe quam magni.
354,1723,2005-09-24,346707.48,Credit,Quos debitis quam corporis quidem totam in.
355,2391,2008-12-22,168465.78,Debit,Asperiores fugiat vitae.
356,4113,2012-11-17,293382.87,Debit,Dignissimos aut laboriosam eligendi minima.
357,281,2006-03-11,360856.12,Debit,Illum quia eos.
358,470,2024-10-22,331157.09,Credit,Placeat eligendi incidunt reiciendis rerum sit.
359,4935,2005-07-13,450390.82,Credit,Ea sit sequi quos.
360,2590,2014-10-05,324916.31,Credit,Nulla temporibus alias reprehenderit accusantium reiciendis.
361,528,2005-04-12,437284.51,Credit,Perspiciatis soluta amet esse maiores autem laborum.
362,581,2025-12-06,28165.02,Credit,Repellat voluptates iusto vel odit labore odit.
363,4584,2010-11-11,255519.68,Credit,Aliquid adipisci consectetur tenetur quo aperiam.
364,2719,2000-07-22,354301.71,Credit,Voluptas velit fugit ipsa quia reiciendis iure.
365,569,2003-05-24,214471.4,Credit,Tempore blanditiis esse fuga non sed reiciendis.
366,3570,2024-08-28,222492.07,Credit,Explicabo totam libero fugiat nihil quod.
367,1131,2005-08-19,9636.73,Debit,Ex cum assumenda ipsum.
368,4140,2014-03-06,211784.18,Credit,Dicta autem delectus deleniti quasi.
369,4750,2008-02-01,483615.58,Debit,Non reiciendis non aut illo eaque impedit.
370,3800,2004-08-05,453456.68,Credit,Ducimus assumenda odit voluptas nihil ratione architecto.
371,1524,2014-11-23,306002.94,Credit,Voluptate hic iste tenetur pariatur animi.
372,1364,2016-10-15,102289.88,Debit,Tempora odio quasi ipsa sapiente dolorum rerum.
373,3068,2017-01-05,26191.27,Credit,Rerum corporis et quidem tenetur vitae ea.
374,652,2018-08-08,206305.35,Debit,Cupiditate eius quasi nesciunt.
375,2888,2004-04-01,402034.91,Debit,Aut delectus enim aperiam impedit earum ratione.
376,4672,2023-08-05,38556.84,Credit,Quibusdam omnis ex.
377,2284,2003-01-27,141399.99,Debit,Voluptatem eligendi nihil unde quos.
378,3288,2015-06-10,209371.03,Debit,Quia velit asperiores facere commodi saepe expedita.
379,3525,2018-07-28,116816.01,Debit,Voluptatum natus error quo voluptatibus porro odit.
380,2375,2022-09-01,217287.53,Debit,Pariatur hic explicabo similique ad.
381,1924,2015-09-21,391502.94,Credit,Nesciunt ut quod.
382,1993,2003-06-15,153377.52,Debit,Sapiente quod quo reiciendis ipsam iusto.
383,3358,2004-04-10,350725.39,Debit,Debitis ad illo nulla alias harum.
384,4360,2008-08-19,416821.62,Debit,Dolorum quo hic illo cupiditate aspernatur ab.
385,339,2011-12-27,8744.41,Credit,Incidunt nesciunt voluptates nulla deserunt quia veritatis.
386,4756,2014-01-07,141708.56,Credit,Laboriosam temporibus quas voluptatibus soluta earum.
387,1833,2012-01-05,319880.99,Debit,Veniam recusandae culpa.
388,642,2013-06-29,145722.97,Credit,Aut quasi consectetur nulla.
389,1494,2006-08-31,287081.8,Debit,Saepe laudantium accusantium vitae eos voluptates amet.
390,3167,2017-12-22,418463.23,Credit,Asperiores rem quaerat sequi.
391,2262,2018-11-19,335283.02,Credit,Fugiat perferendis nulla culpa unde.
392,3921,2023-04-07,44660.97,Credit,Laudantium quas dolor suscipit ipsa architecto.
393,3733,2018-06-12,456899.99,Credit,Expedita culpa eveniet iste numquam atque.
394,4408,2003-10-09,349410.71,Debit,Vero iure aspernatur fugit inventore ratione.
395,3296,2019-11-12,194885.57,Credit,Blanditiis quidem voluptas sequi.
396,4107,2024-11-14,148056.32,Credit,Sequi nam placeat inventore asperiores repellat dolorum.
397,4559,2008-02-14,247211.57,Credit,Iure ducimus ducimus sed amet.
398,3939,2012-04-18,259764.71,Debit,Autem provident voluptates sit culpa quasi.
399,1912,2017-04-09,144512.69,Credit,Officia ipsam architecto occaecati ut recusandae porro sit.
400,1430,2000-06-18,293367.6,Credit,Deleniti tempora asperiores labore molestias.
401,4156,2002-11-19,195470.57,Credit,Iusto praesentium corrupti fugiat repellat quia reprehenderit.
402,3636,2014-04-14,120069.55,Credit,Illo quae culpa aperiam sint ut qui a.
403,4448,2017-09-29,282062.68,Credit,Accusantium nisi quam et corporis.
404,4578,2023-11-11,415486.19,Debit,Odio rem quisquam accusamus quas.
405,1657,2021-07-24,81607.58,Debit,Cupiditate sed quos at recusandae id impedit.
406,857,2022-05-23,488127.86,Debit,Quaerat aspernatur provident quia esse quod harum.
407,2308,2023-06-22,323571.7,Credit,Hic ab quod nesciunt.
408,3102,2001-08-11,268267.23,Credit,Consectetur aspernatur perferendis eos numquam nam tenetur.
409,1567,2012-06-06,345856.24,Debit,Asperiores temporibus in quas.
410,3976,2008-09-30,237689.03,Credit,Distinctio aspernatur ratione voluptate temporibus adipisci occaecati adipisci.
411,3855,2025-10-24,103479.27,Debit,Earum occaecati sint harum.
412,3522,2015-02-03,214215.52,Debit,Laborum enim tempora eum nulla.
413,1539,2024-04-30,287087.98,Debit,Fugit earum commodi asperiores ab exercitationem ad.
414,4389,2012-03-22,499444.55,Credit,Perspiciatis nam officiis sunt maiores sit.
415,139,2024-05-17,88490.18,Debit,Distinctio harum quod.
416,737,2023-07-23,185605.6,Debit,Vitae numquam sunt cupiditate nostrum itaque.
417,1839,2022-04-29,161944.64,Debit,Facere ratione veritatis nam quis enim.
418,1478,2016-03-28,10254.44,Debit,Provident sapiente in.
419,1693,2014-09-26,39709.35,Debit,Beatae inventore sint recusandae.
420,2273,2019-09-20,42042.43,Debit,Voluptas aut mollitia dolorem sit.
421,4296,2013-02-24,333124.57,Credit,Odio asperiores qui architecto.
422,2943,2012-01-07,481567.39,Credit,Incidunt explicabo dignissimos corporis praesentium at accusamus.
423,1319,2025-12-05,297005.18,Credit,Nam voluptatem reprehenderit necessitatibus esse eos.
424,4205,2014-09-15,425651.61,Debit,Cumque at quod magnam tenetur vero.
425,3122,2000-02-10,466714.6,Credit,Dolorum perspiciatis fugit voluptatem aliquid laudantium quis.
426,3046,2013-01-20,415754.78,Debit,Excepturi dolore perspiciatis animi sint facere fuga.
427,1022,2022-05-07,87993.25,Credit,Dignissimos cupiditate quae illum modi.
428,4307,2021-08-13,7975.84,Credit,Repudiandae repellat vitae officiis.
429,2094,2013-04-06,406027.63,Credit,Quos mollitia quibusdam facilis suscipit.
430,145,2024-02-27,567.46,Credit,Pariatur laudantium voluptas quisquam architecto.
431,2124,2004-02-02,434108.81,Debit,Saepe error laudantium id qui recusandae saepe impedit.
432,4954,2014-07-07,356582.38,Debit,Numquam ex dicta reiciendis ullam repudiandae quidem.
433,4902,2002-02-24,30685.86,Debit,Explicabo iure quo consequuntur deserunt asperiores.
434,1626,2022-08-02,82209.05,Credit,Rerum sapiente earum odit earum.
435,4556,2007-10-30,30480.38,Credit,Doloremque et ducimus perferendis repudiandae est laborum.
436,329,2013-04-16,390171.74,Credit,Quibusdam beatae deleniti rem dolorem.
437,865,2021-12-25,256596.08,Credit,Soluta corporis amet.
438,3829,2020-04-26,408724.52,Debit,Nisi rem fuga illo.
439,1747,2018-10-19,431711.48,Debit,Dicta porro quasi dolor molestias fuga.
440,1093,2022-02-16,414098.31,Debit,Cupiditate ipsa necessitatibus cum culpa sequi aut alias.
441,2154,2019-12-21,239254.61,Credit,Labore ratione assumenda soluta repellendus ab accusantium.
442,182,2003-08-09,50436.91,Credit,Perspiciatis doloribus aperiam praesentium quidem.
443,822,2019-03-19,179940.81,Debit,Doloremque earum ipsam animi laborum id.
444,1823,2007-11-19,344587.73,Credit,Tenetur nisi velit voluptas.
445,2153,2001-12-28,109689.35,Debit,Labore doloribus eaque odio maiores.
446,4485,2022-12-16,31136.66,Debit,Natus pariatur tempora maiores.
447,3155,2009-06-19,126752.76,Debit,Hic minus aperiam doloremque similique aperiam et.
448,1928,2010-05-03,256407.77,Credit,Facilis vel magnam fuga consectetur.
449,103,2009-08-06,453427.95,Debit,Modi vitae ducimus rerum excepturi eligendi.
450,4861,2000-12-26,160269.76,Credit,Nostrum quis quo sed illo dolores.
451,4875,2006-12-06,174943.53,Credit,Quis est laudantium dolore incidunt.
452,4250,2009-07-01,212500.5,Credit,Aspernatur voluptatibus saepe delectus.
453,3538,2005-04-13,300055.6,Credit,Quod vitae totam impedit nam soluta nostrum.
454,2572,2008-04-22,216960.91,Credit,Incidunt aliquam architecto itaque.
455,2073,2004-12-23,360616.92,Credit,Labore quisquam eaque quibusdam numquam facere.
456,2493,2010-07-24,244228.73,Credit,Omnis commodi debitis provident.
457,3956,2018-07-26,295673.07,Debit,In odio vel.
458,2595,2011-09-23,355711.78,Debit,Repellendus possimus dolorem blanditiis vel deserunt illum.
459,4452,2014-12-20,180152.16,Debit,Enim assumenda sed eos commodi placeat nobis laborum.
460,2836,2004-09-07,160122.35,Credit,Fugiat aut mollitia mollitia.
461,4797,2014-12-22,98062.15,Credit,Suscipit dicta cumque asperiores ipsam.
462,1130,2003-09-16,460403.65,Credit,Et officiis assumenda.
463,4720,2020-06-29,34484.34,Debit,Minima animi veniam.
464,3401,2022-10-15,498901.4,Credit,Quisquam distinctio qui.
465,2744,2013-04-03,254122.38,Credit,Saepe eos nam.
466,1862,2023-05-28,456115.29,Credit,Dignissimos voluptatum enim cupiditate amet delectus laborum.
467,2212,2014-12-12,269580.7,Debit,At hic incidunt quidem nihil et repellendus non.
468,3887,2011-08-08,224348.35,Debit,Praesentium corporis repellat expedita repellendus ullam.
469,3117,2009-05-04,221826.99,Debit,Possimus tempora provident deserunt.
470,674,2020-11-25,18427.72,Credit,Eaque ad culpa praesentium dolorum corporis dicta.
471,3175,2024-01-13,92899.9,Debit,Quo voluptate sed similique tempora ad.
472,3122,2025-01-08,122315.04,Credit,Minus dolorum architecto.
473,3277,2001-04-11,13990.79,Credit,Cupiditate sunt possimus quae quisquam et eligendi.
474,2066,2012-12-29,30440.15,Credit,Neque corporis vel similique aspernatur vitae.
475,2099,2025-08-20,207190.9,Credit,Neque corporis dicta vitae quaerat beatae.
476,2383,2001-09-07,323561.42,Debit,Culpa eius eius officiis ducimus.
477,1615,2013-12-03,53169.25,Credit,Vitae natus iste.
478,143,2009-10-11,94713.96,Credit,Quae reiciendis illo quia.
479,2904,2017-01-04,156012.56,Credit,In molestiae nemo eligendi eaque quasi vero.
480,4643,2004-06-11,76849.06,Credit,Incidunt eligendi soluta ullam consequatur.
481,4355,2024-10-24,288648.24,Debit,Eligendi autem ab facilis laudantium eveniet.
482,4599,2016-01-11,12254.92,Credit,Voluptate amet incidunt magnam optio soluta ut numquam.
483,4107,2020-05-10,153460.66,Credit,Illo voluptatum nam soluta dolorem officia.
484,2255,2010-04-23,150174.57,Credit,Blanditiis adipisci iure rerum voluptatum recusandae sed.
485,621,2018-09-02,323349.84,Credit,Cupiditate neque fuga voluptates corporis.
486,559,2023-11-18,470213.78,Credit,Porro tempora molestias dolor rem necessitatibus esse consectetur.
487,963,2001-08-05,107732.96,Debit,Modi ipsa ullam ab sed.
488,3477,2004-10-30,127975.63,Debit,Aperiam sed odit aliquid architecto facere quae.
489,1639,2013-09-02,67672.28,Credit,Impedit dolorem et ea dolor.
490,2902,2018-03-18,463629.88,Credit,Veniam itaque maxime.
491,3004,2012-03-27,485969.51,Credit,Incidunt laboriosam blanditiis vitae debitis modi.
492,579,2019-10-08,474087.22,Credit,Blanditiis magnam illo iure omnis possimus.
493,1199,2001-03-14,160483.96,Credit,Quis officiis sequi cumque ipsum praesentium illum.
494,2334,2011-08-07,28196.01,Credit,Placeat vitae itaque eius pariatur.
495,2950,2024-10-23,245521.75,Debit,Accusantium odit perspiciatis vero repudiandae aliquid.
496,4450,2015-03-13,85335.67,Credit,Blanditiis deserunt repellendus minima repellat culpa.
497,210,2004-12-02,214142.45,Credit,Error ab quod praesentium inventore perspiciatis cumque.
498,942,2001-08-25,359260.45,Debit,Enim minus aspernatur ratione.
499,4740,2004-05-14,320699.01,Credit,Consequatur unde tenetur dolores numquam animi ea.
500,1179,2017-03-23,255525.67,Credit,Ipsa dicta qui minus saepe.
501,2020,2025-02-18,302148.63,Credit,Natus fuga quidem alias iusto.
502,4216,2010-10-03,48656.32,Credit,Eius accusamus voluptas porro modi ab quibusdam.
503,1300,2021-01-14,349965.88,Debit,Quia quae tenetur quae aliquam amet minus excepturi.
504,3425,2008-01-11,401752.63,Credit,Nemo blanditiis voluptatem sed.
505,44,2005-02-20,377705.57,Credit,Cumque laudantium illum odit doloribus molestias tempore.
506,3571,2015-01-04,212817.55,Debit,Mollitia voluptatem consectetur.
507,4368,2024-11-23,50824.8,Debit,Ut porro consequatur.
508,3170,2004-01-10,174566.72,Debit,Nam adipisci fugiat totam nesciunt.
509,1127,2020-04-30,373247.29,Debit,Quisquam dolore hic repellendus nostrum accusamus culpa.
510,3573,2007-11-13,76175.66,Credit,Fugiat autem libero nobis possimus.
511,105,2000-07-28,124050.88,Credit,Soluta atque non similique ducimus.
512,3131,2002-07-25,365461.06,Credit,Amet ipsa dignissimos blanditiis iure reprehenderit quod veritatis.
513,3818,2019-05-06,234494.85,Credit,Corporis voluptas culpa provident.
514,2333,2018-02-13,107403.44,Debit,Totam nemo a fugit est eos a.
515,1328,2004-02-17,211093.09,Debit,Et eius nobis dicta.
516,3733,2023-05-12,359973.7,Credit,Assumenda inventore laborum qui sed voluptates magnam ipsa.
517,2850,2016-02-17,192260.31,Debit,Ratione eius possimus quas velit.
518,1755,2025-07-26,351912.62,Debit,Iste sunt harum dicta quisquam vero animi veniam.
519,1619,2023-04-23,253146.46,Debit,Rem earum necessitatibus.
520,1005,2001-05-06,68144.45,Credit,Id cumque voluptas autem libero magnam eum.
521,312,2000-06-27,17257.14,Credit,Quidem iste ea dignissimos.
522,2919,2013-05-18,27960.33,Debit,Architecto molestias autem eligendi quis ipsam.
523,4676,2000-10-07,241267.69,Credit,Velit explicabo inventore accusamus ab consequuntur.
524,3910,2014-05-11,404495.67,Credit,Alias cupiditate vero rerum delectus.
525,3279,2020-11-16,273618.0,Credit,Quidem praesentium ipsam quas nulla.
526,1392,2002-02-13,46458.23,Debit,Velit dolores provident excepturi deleniti.
527,2587,2005-12-05,326695.36,Debit,A dolore dolor aperiam quae.
528,2525,2010-05-27,82826.9,Debit,Esse explicabo asperiores beatae.
529,1155,2020-06-11,34633.08,Debit,Sunt amet magni dolorum.
530,4066,2012-10-11,420018.89,Credit,Quas aliquid repellat ex accusantium iure.
531,1607,2009-12-09,73937.02,Debit,Tenetur autem eveniet.
532,1785,2004-12-20,366755.66,Debit,Aliquam voluptas tempore voluptate incidunt.
533,2524,2011-06-08,143590.55,Debit,Minima corrupti odio mollitia cupiditate consectetur.
534,3003,2003-11-28,406262.24,Credit,Laboriosam illum quibusdam doloremque possimus.
535,3853,2008-01-24,326119.83,Credit,Amet deserunt rerum provident quo.
536,2787,2008-07-25,16049.71,Debit,Saepe sequi reprehenderit cum praesentium quasi ratione.
537,4067,2011-09-09,415394.15,Credit,Voluptatum quia similique aperiam provident.
538,808,2022-03-23,186071.49,Credit,Delectus nostrum voluptatum iusto inventore enim necessitatibus delectus.
539,286,2004-12-07,78806.76,Debit,Ab quisquam a assumenda.
540,1510,2023-08-25,72722.42,Debit,Dolores placeat facilis sunt molestias.
541,2967,2016-07-16,75102.15,Debit,Facilis pariatur esse omnis sequi.
542,4438,2023-01-26,231193.33,Credit,Velit commodi recusandae assumenda necessitatibus at.
543,1893,2000-02-02,243141.69,Credit,Temporibus et officiis possimus.
544,2230,2025-11-17,330287.71,Debit,Ipsam explicabo velit praesentium ex omnis id.
545,329,2017-09-25,246937.3,Credit,Consequatur quia aut aut molestias.
546,3940,2018-01-13,213184.25,Debit,Natus fuga distinctio quibusdam.
547,3865,2021-01-02,15635.93,Credit,Quidem tenetur provident at deleniti soluta ex alias.
548,3221,2020-09-05,439155.82,Credit,Fugiat vitae illum dolore.
549,4590,2023-04-01,66794.76,Debit,Perspiciatis aspernatur eum occaecati.
550,90,2019-12-11,375077.87,Debit,Laboriosam fugit necessitatibus.
551,1152,2017-09-20,312545.57,Credit,Eum illo expedita beatae.
552,2609,2000-10-25,82265.08,Debit,Rerum nam natus nihil consectetur.
553,1012,2025-01-17,477028.52,Debit,Quis ipsum facilis harum.
554,4043,2012-02-06,83171.35,Credit,Cum repellat laudantium et magni vero aspernatur dolore.
555,2598,2017-03-07,254857.8,Credit,Eos debitis voluptatum nulla hic atque.
556,877,2012-09-05,221339.23,Credit,Maxime deserunt ad repellendus ullam eum.
557,4943,2020-06-18,479372.05,Debit,Id autem eum quia explicabo.
558,1667,2018-03-30,435948.33,Debit,Vitae ab et harum.
559,2245,2022-08-03,292505.98,Debit,Magni ea quibusdam.
560,4157,2014-06-25,170506.05,Credit,Odit optio et laudantium.
561,1003,2016-07-15,287036.64,Credit,Quasi dolorem minima excepturi fugit dolor provident.
562,2056,2014-07-06,15542.18,Debit,Culpa veniam omnis exercitationem velit facere a.
563,2325,2021-02-02,488774.21,Credit,Distinctio pariatur odio ducimus iste.
564,2061,2011-11-19,438841.27,Debit,Odio officia enim laboriosam deserunt amet.
565,2174,2019-08-06,458854.23,Debit,Voluptas saepe natus ipsum repellat.
566,1041,2008-04-27,53297.36,Credit,Minus ad iusto porro magnam sequi.
567,1152,2013-07-28,100138.86,Debit,Totam dolorum laboriosam esse pariatur.
568,10,2000-11-25,148282.59,Credit,Dolores minima ex consequatur nam nulla.
569,105,2019-08-19,127633.39,Credit,Minus maxime harum ipsam eum ad fugit.
570,1306,2002-01-25,222435.04,Debit,Dolores expedita voluptas culpa.
571,1997,2007-09-02,24727.86,Debit,Iusto distinctio commodi animi ipsum dolorum beatae.
572,3492,2022-07-29,479339.33,Debit,Omnis quis asperiores iusto aspernatur quae molestias minus.
573,3819,2010-07-03,297930.74,Debit,Ducimus dolor porro commodi totam laborum voluptates.
574,2445,2022-11-01,473224.48,Debit,Sapiente dolore nam quasi voluptas praesentium quae.
575,1569,2005-09-22,436020.63,Credit,Iste expedita eos esse velit eaque temporibus.
576,560,2024-07-25,138341.0,Debit,Sapiente quo tempore fuga sunt quaerat libero.
577,2029,2009-11-11,319743.75,Credit,Quas saepe consectetur ipsa et dolorum voluptates.
578,254,2007-02-24,199173.92,Credit,Sunt incidunt nemo voluptatum nihil.
579,946,2021-05-15,330031.22,Credit,Sit voluptatum enim cupiditate.
580,1986,2018-08-08,132189.15,Debit,Dolores facilis reprehenderit perspiciatis dolor molestiae dolorem dicta.
581,2327,2021-07-08,484436.03,Debit,Fuga provident molestias ullam aut quibusdam.
582,4798,2001-01-21,296108.46,Credit,Sed cum enim non blanditiis id.
583,1865,2007-09-08,222332.33,Credit,Neque nam quaerat natus voluptas dolorum fuga sed.
584,1993,2021-11-17,301214.37,Debit,Quibusdam deleniti porro ipsum enim perspiciatis dignissimos.
