AccountID,CustomerID,AccountType,BranchID,Balance,OpenedDate
553,3671,Current,71,442856.8,2003-06-16
554,2530,Current,51,299201.55,2001-11-27
555,42,Savings,62,239745.96,2013-11-01
556,1217,Recurring Deposit,33,859349.99,2024-02-03
557,3921,Current,40,230456.3,2021-11-12
558,1762,Savings,9,876907.55,2004-07-08
559,4995,Fixed Deposit,26,353613.71,2014-08-17
560,1016,Current,63,481025.95,2013-12-06
561,4512,Recurring Deposit,66,947019.71,2000-04-24
562,4609,Recurring Deposit,54,992565.66,2013-07-14
563,3604,Recurring Deposit,70,275502.01,2014-11-10
564,2243,Current,52,380450.33,2025-03-07
565,2869,Fixed Deposit,84,963521.51,2025-08-16
566,2758,Recurring Deposit,44,445171.21,2008-03-19
567,1870,Fixed Deposit,11,146497.06,2025-01-23
568,3693,Savings,13,39689.89,2012-09-25
569,3561,Current,76,992501.48,2006-08-24
570,3484,Recurring Deposit,47,497093.64,2016-07-12
571,1235,Current,30,144710.01,2003-06-23
572,3841,Savings,82,990717.05,2004-05-14
573,3509,Recurring Deposit,7,317638.81,2012-02-22
574,1594,Recurring Deposit,56,298745.67,2020-03-05
575,3561,Recurring Deposit,17,953569.74,2003-05-08
576,291,Fixed Deposit,59,214111.83,2019-03-28
577,317,Current,23,8568.06,2004-12-09
578,1108,Current,2,693721.0,2014-03-17
579,1427,Fixed Deposit,16,426612.62,2004-11-17
580,2588,Fixed Deposit,49,454155.08,2007-01-27
581,1116,Current,43,654680.72,2017-08-21
582,3138,Fixed Deposit,99,31501.4,2019-01-27
583,4798,Current,73,625042.22,2002-06-08
584,1323,Savings,79,675170.59,2005-10-29
585,2270,Savings,63,952841.27,2018-01-27
586,3053,Current,47,873447.67,2006-12-07
587,278,Fixed Deposit,32,616964.38,2003-05-14
588,2912,Fixed Deposit,14,359501.68,2004-01-31
589,760,Savings,66,818403.13,2023-12-30
590,3567,Current,65,942755.34,2004-05-14
591,3279,Fixed Deposit,10,263438.57,2016-05-30
592,1787,Fixed Deposit,80,694386.45,2013-11-30
593,4210,Current,76,579107.69,2007-07-31
594,3312,Fixed Deposit,38,165045.51,2008-08-20
595,3561,Fixed Deposit,73,812956.34,2006-09-12
596,3156,Savings,93,853970.72,2003-04-16
597,4655,Savings,90,394871.26,2013-04-19
598,3232,Savings,64,230970.18,2022-07-15
599,2901,Savings,83,899097.98,2005-08-14
600,2296,Savings,89,94233.85,2013-01-30
601,1166,Recurring Deposit,6,744008.11,2006-07-16
602,4893,Recurring Deposit,96,933763.62,2006-09-16
603,1518,Recurring Deposit,15,403445.71,2014-03-08
604,3655,Current,40,364974.61,2018-12-05
605,2714,Savings,82,411498.86,2004-07-07
606,2020,Fixed Deposit,88,352975.74,2012-04-14
607,1617,Current,30,978394.3,2010-07-27
608,3432,Recurring Deposit,62,196029.38,2016-12-23
609,956,Savings,26,404856.52,2012-10-01
610,2957,Savings,79,52597.79,2016-02-02
611,3005,Savings,78,689365.39,2011-01-15
612,3529,Current,68,224535.18,2003-11-27
613,212,Savings,47,155916.51,2016-02-25
614,302,Recurring Deposit,72,571633.69,2005-11-24
615,1392,Current,36,755642.45,2008-05-31
616,575,Current,62,728548.57,2011-08-23
617,762,Fixed Deposit,74,172344.57,2021-09-04
618,3006,Fixed Deposit,4,237329.87,2022-11-04
619,4597,Recurring Deposit,23,914771.68,2004-10-08
620,1338,Recurring Deposit,69,565047.44,2012-01-06
621,1776,Fixed Deposit,52,718427.31,2007-03-15
622,2555,Savings,22,827890.75,2002-09-05
623,3780,Savings,52,49822.92,2016-05-01
624,1025,Recurring Deposit,46,190036.58,2021-02-06
625,1800,Fixed Deposit,9,751958.33,2012-06-16
626,326,Current,98,899981.33,2024-01-24
627,1948,Fixed Deposit,60,206629.9,2012-07-13
628,549,Recurring Deposit,60,785894.0,2008-02-17
629,586,Current,96,158239.65,2016-03-16
630,1456,Savings,96,260494.42,2008-06-06
631,3137,Fixed Deposit,35,137942.8,2023-04-18
632,4566,Current,35,831837.94,2023-05-30
633,1557,Recurring Deposit,55,995246.33,2022-07-09
634,3271,Recurring Deposit,47,815251.01,2000-05-03
635,4284,Savings,79,96050.58,2007-08-14
636,1107,Fixed Deposit,83,189572.28,2009-04-24
637,3476,Recurring Deposit,87,306524.82,2020-01-11
638,3830,Savings,32,473745.46,2005-03-22
639,1992,Fixed Deposit,41,567100.0,2007-05-19
640,454,Fixed Deposit,51,655085.97,2005-09-12
641,795,Savings,76,417100.65,2023-04-07
642,941,Savings,99,251181.19,2001-03-24
643,3007,Fixed Deposit,43,817835.75,2012-11-21
644,1003,Current,68,376476.66,2018-05-13
645,4479,Savings,4,983363.32,2022-05-23
646,2070,Fixed Deposit,8,857910.5,2013-09-21
647,2857,Current,45,32247.47,2025-09-04
648,245,Fixed Deposit,36,589863.3,2021-03-01
649,488,Fixed Deposit,53,432792.78,2025-08-27
650,3371,Current,30,510957.97,2001-02-06
651,4971,Recurring Deposit,64,748690.33,2021-10-21
652,3812,Savings,89,724658.49,2012-12-16
653,2959,Savings,10,695342.93,2011-09-02
654,4993,Fixed Deposit,77,452901.62,2000-09-21
655,3394,Recurring Deposit,72,938957.07,2009-05-23
656,920,Current,96,437709.91,2023-01-13
657,2986,Fixed Deposit,74,275997.97,2012-03-16
658,2842,Recurring Deposit,2,861132.21,2006-11-26
659,1330,Savings,7,167034.4,2003-02-16
660,996,Savings,11,613654.4,2018-06-12
661,2127,Current,63,221776.15,2021-12-02
662,3057,Current,23,74873.53,2008-11-07
663,147,Fixed Deposit,89,262992.43,2025-06-29
664,1617,Current,89,612689.22,2010-12-18
665,2772,Fixed Deposit,34,51694.19,2002-04-04
666,2065,Savings,96,830483.07,2014-11-05
667,4367,Current,45,136688.18,2022-04-14
668,956,Recurring Deposit,8,371252.6,2001-01-26
669,2231,Fixed Deposit,62,853777.09,2002-08-30
670,549,Fixed Deposit,64,800839.76,2021-03-01
671,923,Recurring Deposit,85,398404.28,2005-07-01
672,4900,Fixed Deposit,87,286008.29,2023-04-13
673,11,Current,61,205653.48,2006-04-30
674,31,Savings,72,546807.77,2000-01-31
675,3001,Recurring Deposit,66,704310.23,2017-11-03
676,4035,Recurring Deposit,95,474297.77,2012-07-22
677,2878,Savings,93,743121.71,2010-06-05
678,1476,Savings,32,547534.25,2023-11-15
679,1838,Current,78,770185.68,2011-05-19
680,1526,Savings,38,376589.96,2006-11-03
681,4325,Current,11,718795.19,2014-01-07
682,1267,Recurring Deposit,29,703901.32,2019-07-25
683,1236,Current,44,340812.64,2019-07-15
684,3757,Savings,49,775392.89,2018-11-17
685,4301,Savings,18,260996.4,2021-10-11
686,869,Recurring Deposit,20,69939.65,2010-07-08
687,481,Recurring Deposit,81,674900.1,2010-04-01
688,4091,Fixed Deposit,83,657313.43,2021-12-15
689,4936,Recurring Deposit,15,51963.79,2025-06-17
690,3614,Savings,32,613472.19,2004-07-20
691,4613,Savings,75,766332.5,2006-12-14
692,3241,Current,77,336033.28,2015-08-27
693,4648,Current,20,507726.31,2010-04-09
694,496,Recurring Deposit,10,642478.6,2003-12-27
695,3643,Current,69,781173.12,2023-08-21
696,3463,Fixed Deposit,21,488082.62,2007-09-29
697,2144,Recurring Deposit,95,495047.03,2013-08-07
698,2561,Fixed Deposit,67,812469.02,2005-05-05
699,2050,Current,2,299862.84,2006-12-07
700,3626,Current,86,749837.23,2017-01-28
701,2698,Savings,35,121579.96,2018-08-25
702,3550,Savings,94,803290.93,2008-02-25
703,602,Fixed Deposit,44,653772.41,2009-10-12
704,2529,Savings,48,370293.41,2000-06-23
705,3118,Recurring Deposit,83,532926.95,2012-05-24
706,3514,Savings,33,631379.56,2013-10-27
707,2252,Recurring Deposit,25,897000.06,2011-04-21
708,377,Current,13,550220.11,2021-08-02
709,776,Fixed Deposit,87,369197.28,2018-05-10
710,3519,Fixed Deposit,25,222670.66,2020-06-01
711,4345,Fixed Deposit,34,854700.77,2009-03-28
712,4202,Savings,43,169252.72,2002-02-08
713,3153,Recurring Deposit,46,432272.37,2008-12-04
714,3089,Current,76,77594.27,2006-05-29
715,1290,Savings,75,937333.56,2006-12-31
716,1650,Current,100,711495.2,2002-09-24
717,2193,Fixed Deposit,51,289352.37,2011-07-30
718,4857,Savings,10,244230.87,2007-08-07
719,2746,Fixed Deposit,85,966733.33,2020-04-09
720,2472,Savings,19,826183.11,2012-07-31
721,2194,Savings,16,172632.34,2021-01-07
722,439,Recurring Deposit,9,401391.86,2019-03-22
723,1540,Savings,53,12842.97,2004-12-21
724,4049,Recurring Deposit,33,111762.63,2024-07-22
725,1190,Fixed Deposit,64,10273.47,2008-07-09
726,645,Recurring Deposit,37,689247.34,2010-12-06
727,2777,Current,55,4903.07,2020-11-11
728,4601,Current,29,524955.14,2001-03-17
729,3312,Recurring Deposit,61,444528.37,2013-04-22
730,2563,Fixed Deposit,27,940293.1,2004-07-09
731,1923,Current,24,146043.48,2008-10-22
732,1652,Fixed Deposit,53,551122.57,2001-06-13
733,3507,Current,80,312371.71,2013-07-22
734,2216,Savings,36,904369.27,2018-11-20
735,2331,Fixed Deposit,51,725514.38,2016-04-13
736,828,Current,51,225896.68,2008-11-04
737,380,Recurring Deposit,31,159489.07,2014-05-24
738,429,Fixed Deposit,92,745386.62,2025-03-27
739,4285,Fixed Deposit,68,240686.87,2000-02-16
740,2073,Current,90,986483.48,2015-12-17
741,4483,Current,40,843742.54,2015-11-30
742,4544,Fixed Deposit,8,922051.44,2020-07-12
743,2233,Recurring Deposit,93,414463.55,2022-06-14
744,3350,Fixed Deposit,92,152640.39,2025-11-08
745,2318,Savings,61,527754.98,2013-01-30
746,2275,Fixed Deposit,92,470232.97,2025-01-17
747,4204,Fixed Deposit,97,458823.66,2009-04-17
748,1973,Current,56,555014.45,2017-05-25
749,2704,Fixed Deposit,30,427133.38,2011-06-26
750,3929,Fixed Deposit,11,892080.99,2010-12-16
751,3007,Savings,55,651545.92,2012-09-13
752,3091,Current,51,576952.1,2006-06-29
753,2439,Current,69,189039.34,2017-09-14
754,4198,Savings,42,974138.71,2017-01-27
755,3203,Current,25,835005.84,2005-12-02
756,3394,Recurring Deposit,25,240659.14,2015-07-22
757,1792,Savings,83,924403.63,2012-07-22
758,4399,Savings,65,270691.45,2024-01-31
759,3802,Current,76,875705.58,2002-01-19
760,4682,Recurring Deposit,11,125042.14,2008-02-07
761,788,Current,2,147029.12,2004-07-28
762,1890,Fixed Deposit,20,14555.92,2000-10-21
763,2049,Savings,45,155245.56,2006-11-12
764,77,Recurring Deposit,43,93581.11,2013-10-02
765,1516,Savings,78,802693.9,2012-02-26
766,2853,Recurring Deposit,62,920184.51,2004-02-17
767,315,Fixed Deposit,67,917084.08,2011-10-02
768,4652,Recurring Deposit,63,226868.83,2009-01-20
769,3028,Savings,16,896703.38,2023-10-08
770,1880,Recurring Deposit,16,133428.96,2021-05-13
771,1617,Current,26,332759.92,2009-05-27
772,2790,Savings,99,886537.15,2025-04-10
773,668,Savings,31,918391.41,2025-11-11
774,2633,Fixed Deposit,41,765411.94,2022-10-22
775,1213,Savings,70,727276.7,2012-12-31
776,4702,Fixed Deposit,20,147431.07,2005-09-27
777,3899,Fixed Deposit,77,286932.83,2005-09-08
778,1479,Fixed Deposit,88,358746.35,2003-02-16
779,3167,Fixed Deposit,4,157005.94,2009-12-24
780,2471,Current,20,398295.07,2019-09-20
781,1901,Current,67,330006.74,2010-06-28
782,981,Current,27,221744.57,2003-02-07
783,881,Recurring Deposit,73,907210.99,2012-04-28
784,2831,Recurring Deposit,65,860882.96,2016-04-01
785,4705,Current,82,311595.79,2019-06-21
786,397,Fixed Deposit,52,566270.99,2000-10-29
787,2962,Fixed Deposit,76,306628.84,2011-04-17
788,74,Recurring Deposit,58,154431.04,2011-04-14
789,239,Current,57,919844.2,2003-04-13
790,3773,Savings,33,971205.75,2004-07-21
791,865,Recurring Deposit,65,685705.57,2010-10-13
792,4446,Fixed Deposit,72,729658.63,2025-01-26
793,4098,Current,62,870416.99,2021-01-02
794,1182,Fixed Deposit,32,594735.3,2016-02-07
795,2314,Fixed Deposit,11,288607.89,2022-05-26
796,2835,Savings,23,471902.69,2018-09-25
797,948,Fixed Deposit,17,707722.64,2021-03-04
798,1814,Fixed Deposit,26,918890.74,2009-02-08
799,1789,Recurring Deposit,31,287439.27,2015-04-19
800,3262,Savings,8,951876.8,2011-03-28
801,4366,Current,28,251996.88,2007-05-28
802,4674,Current,4,111578.1,2002-12-24
803,2345,Savings,74,57767.37,2020-04-03
804,13,Savings,24,958410.52,2016-10-04
805,1996,Current,19,538934.2,2004-06-02
806,3645,Current,71,600924.81,2000-10-30
807,1720,Savings,27,264517.96,2021-09-18
808,1839,Recurring Deposit,21,351053.0,2024-09-13
809,647,Fixed Deposit,82,221502.41,2022-12-01
810,2486,Current,81,745212.57,2010-10-08
811,986,Fixed Deposit,53,897855.52,2001-09-01
812,433,Current,38,679643.21,2004-07-22
813,3179,Savings,63,556644.05,2008-08-20
814,137,Savings,39,766636.34,2002-05-30
815,3185,Current,34,827826.46,2010-07-07
816,3960,Current,3,411704.25,2017-11-09
817,451,Savings,54,297225.31,2001-01-14
818,4830,Current,58,758054.74,2012-12-30
819,3447,Savings,32,365245.72,2011-05-30
820,372,Fixed Deposit,10,668946.78,2004-04-24
821,1067,Savings,46,179284.58,2011-06-15
822,3226,Recurring Deposit,51,50147.94,2024-10-12
823,3871,Fixed Deposit,74,559692.24,2022-11-21
824,4370,Savings,10,382495.63,2023-07-23
825,3130,Recurring Deposit,57,660206.09,2000-02-21
826,4074,Fixed Deposit,21,54318.37,2009-10-03
827,2424,Fixed Deposit,16,865440.16,2005-09-26
828,3213,Current,28,121997.56,2005-06-28
829,4496,Fixed Deposit,23,677551.56,2011-11-03
830,1430,Recurring Deposit,9,916456.22,2008-03-21
831,2299,Recurring Deposit,85,615059.16,2020-02-18
832,4063,Current,13,422671.99,2008-12-18
833,401,Current,58,512672.31,2021-05-25
834,532,Fixed Deposit,98,765325.35,2023-04-19
835,1922,Recurring Deposit,7,798780.77,2021-01-28
836,2247,Recurring Deposit,22,853743.81,2005-10-10
837,4470,Savings,89,53219.98,2005-04-04
838,1670,Current,87,42096.91,2021-12-04
839,145,Recurring Deposit,88,474814.2,2015-10-17
840,99,Current,1,778540.45,2010-09-16
841,1938,Savings,82,696110.55,2003-08-08
842,3577,Recurring Deposit,5,494800.52,2003-05-27
843,1759,Fixed Deposit,52,465744.54,2017-11-29
844,4073,Recurring Deposit,39,706232.38,2015-08-05
845,1977,Savings,74,504582.25,2000-10-15
846,2388,Recurring Deposit,12,964224.22,2019-09-13
847,3868,Current,7,452110.44,2009-10-29
848,2183,Fixed Deposit,9,453599.3,2023-12-28
849,989,Recurring Deposit,82,438503.22,2023-01-14
850,1663,Fixed Deposit,60,436616.1,2018-03-04
851,3481,Current,29,744607.43,2025-11-08
852,1030,Fixed Deposit,6,300535.62,2023-05-15
853,2427,Recurring Deposit,84,572454.02,2005-07-19
854,1412,Fixed Deposit,9,617143.47,2021-05-29
855,769,Savings,87,982567.1,2013-11-22
856,1655,Current,77,123421.85,2021-12-12
857,401,Savings,47,660455.19,2002-03-11
858,1337,Fixed Deposit,63,76679.77,2016-03-19
859,2667,Current,90,699318.31,2022-12-19
860,1394,Current,2,576096.93,2009-06-29
861,4758,Fixed Deposit,99,370241.56,2010-07-12
862,2918,Fixed Deposit,39,788550.53,2002-12-18
863,2229,Savings,60,530424.67,2025-11-16
864,3065,Fixed Deposit,60,834048.24,2011-01-04
865,4667,Current,59,455220.34,2014-10-17
866,4603,Current,56,556149.45,2006-01-09
867,3900,Recurring Deposit,88,611563.1,2013-12-09
868,1948,Fixed Deposit,49,781539.13,2011-03-19
869,596,Current,82,300116.78,2011-07-17
870,4704,Current,16,686034.38,2008-12-21
871,1186,Recurring Deposit,38,216567.66,2014-09-23
872,4569,Savings,4,282630.53,2012-10-08
873,3174,Current,4,194877.43,2017-03-16
874,673,Fixed Deposit,58,380558.77,2016-03-15
875,1014,Recurring Deposit,84,105484.73,2011-07-09
876,2009,Savings,81,411838.59,2008-11-09
877,2044,Fixed Deposit,35,931437.02,2012-01-12
878,3013,Current,52,260355.52,2004-10-19
879,1467,Recurring Deposit,26,720507.56,2015-02-15
880,4648,Recurring Deposit,55,160538.89,2014-04-18
881,1365,Current,37,460683.45,2021-11-14
882,4573,Savings,63,38002.4,2007-01-13
883,1794,Fixed Deposit,71,585570.99,2009-07-22
884,2950,Fixed Deposit,40,581842.36,2023-05-09
885,3623,Fixed Deposit,51,469550.86,2006-05-30
886,2994,Fixed Deposit,39,470393.24,2005-07-24
887,2991,Current,100,587791.94,2008-01-16
888,4621,Recurring Deposit,86,412644.57,2019-09-18
889,2536,Current,77,985043.46,2020-11-20
890,3239,Savings,22,44391.46,2017-07-10
891,1524,Savings,24,955278.27,2013-05-09
892,4138,Current,100,311471.06,2007-05-01
893,1746,Fixed Deposit,46,642794.74,2020-07-15
894,938,Savings,61,408825.9,2015-03-02
895,4189,Current,24,432345.35,2025-09-15
896,2045,Current,56,670690.14,2012-03-22
897,4523,Current,80,802767.98,2004-07-07
898,2833,Recurring Deposit,74,720980.82,2023-12-22
899,2920,Savings,67,256281.69,2003-03-03
900,4730,Recurring Deposit,94,602235.71,2021-09-17
901,2246,Fixed Deposit,43,796939.3,2001-12-14
902,29,Fixed Deposit,95,949391.14,2019-08-26
903,4420,Fixed Deposit,12,359578.17,2008-10-17
904,2905,Fixed Deposit,22,212259.95,2016-07-27
905,2203,Recurring Deposit,80,936235.75,2001-03-03
906,3798,Savings,17,93866.38,2013-02-23
907,283,Recurring Deposit,58,19228.03,2025-05-05
908,3808,Fixed Deposit,64,814793.41,2007-08-14
909,87,Current,27,649206.33,2000-11-16
910,4869,Recurring Deposit,27,486610.78,2016-06-06
911,2799,Savings,94,37954.31,2007-08-27
912,4986,Fixed Deposit,44,62356.23,2021-12-02
913,4151,Current,54,551708.11,2007-03-20
914,1955,Current,20,880140.18,2023-04-25
915,3125,Savings,37,240862.9,2002-01-25
916,4623,Recurring Deposit,77,220076.64,2018-08-21
917,4219,Fixed Deposit,51,752243.48,2022-11-03
918,4967,Recurring Deposit,8,18334.0,2016-01-02
919,2344,Savings,89,836664.91,2003-04-22
920,3630,Recurring Deposit,95,460965.36,2019-06-02
921,1641,Current,60,906726.21,2024-05-08
922,3085,Savings,48,346445.21,2014-12-04
923,2639,Fixed Deposit,78,677467.59,2018-07-04
924,2307,Recurring Deposit,31,643881.64,2003-05-07
925,3140,Fixed Deposit,1,322308.31,2016-03-19
926,3546,Fixed Deposit,9,934511.22,2025-01-22
927,1311,Fixed Deposit,88,739084.05,2016-01-12
928,594,Recurring Deposit,4,667285.07,2025-01-24
929,1546,Recurring Deposit,39,88207.7,2019-01-14
930,343,Recurring Deposit,11,169720.06,2007-03-20
931,273,Current,5,625070.67,2017-06-29
932,2091,Savings,24,297450.81,2018-03-10
933,4185,Recurring Deposit,25,975455.16,2022-04-29
934,2045,Savings,83,286093.08,2008-09-08
935,2245,Savings,4,543889.76,2002-12-02
936,4129,Recurring Deposit,59,585779.49,2007-05-04
937,3104,Savings,91,262328.35,2018-02-18
938,3503,Current,3,43624.18,2009-02-10
939,335,Recurring Deposit,59,329944.87,2017-09-05
940,3834,Savings,84,191340.51,2009-09-25
941,4551,Current,29,213455.42,2007-06-28
942,2857,Recurring Deposit,15,841847.93,2017-05-04
943,3233,Recurring Deposit,45,926306.57,2000-04-25
944,4247,Fixed Deposit,38,367219.08,2016-07-10
945,308,Fixed Deposit,50,434138.69,2000-12-11
946,3337,Fixed Deposit,57,302014.18,2015-09-18
947,4790,Fixed Deposit,52,560561.58,2019-03-15
948,4765,Recurring Deposit,46,122617.06,2005-08-07
949,609,Fixed Deposit,27,322054.16,2006-04-28
950,3481,Current,63,851934.97,2017-01-13
951,1515,Fixed Deposit,30,288891.37,2023-12-24
952,2061,Savings,35,537513.82,2023-07-14
953,2930,Current,72,236247.17,2017-01-24
954,2866,Savings,15,513499.38,2016-01-27
955,2911,Recurring Deposit,10,595330.7,2011-06-19
956,4772,Current,20,734233.96,2011-11-03
957,297,Current,24,586797.4,2005-05-11
958,4162,Recurring Deposit,1,107615.44,2023-07-30
959,2015,Savings,7,889197.81,2018-10-28
960,965,Savings,84,373776.14,2025-04-02
961,4411,Savings,55,711843.04,2001-08-01
962,4700,Recurring Deposit,44,411284.69,2013-01-09
963,630,Current,66,770073.77,2017-10-14
964,1266,Current,41,100054.79,2006-01-18
965,121,Savings,16,834142.31,2000-11-03
966,3978,Recurring Deposit,64,347881.49,2018-10-10
967,3074,Savings,55,836467.73,2001-01-17
968,3801,Current,78,388350.47,2002-05-29
969,4891,Savings,15,66452.03,2021-01-24
970,1203,Fixed Deposit,64,895698.09,2005-08-03
971,4847,Fixed Deposit,87,23826.88,2005-12-14
972,2189,Recurring Deposit,38,680563.41,2021-06-22
973,4549,Savings,94,774276.34,2020-05-18
974,2139,Savings,52,557977.27,2021-01-27
975,3602,Fixed Deposit,44,581740.39,2025-06-11
976,1456,Current,44,445633.42,2016-04-08
977,1785,Current,56,123647.39,2012-11-25
978,226,Current,48,950542.62,2018-05-16
979,2932,Current,56,309738.69,2022-08-24
980,1298,Current,43,261417.78,2020-03-02
981,2191,Recurring Deposit,76,550823.36,2024-01-23
982,3913,Recurring Deposit,66,196187.51,2010-02-24
983,166,Savings,10,189082.26,2002-07-31
984,793,Recurring Deposit,73,354873.38,2015-03-15
985,371,Current,41,603588.65,2020-01-07
986,2705,Savings,23,570269.96,2008-10-14
987,4685,Recurring Deposit,77,213007.17,2002-05-29
988,1122,Savings,39,8209.81,2010-07-30
989,3705,Recurring Deposit,87,921276.41,2002-01-15
990,353,Savings,75,317719.41,2011-05-26
991,2884,Fixed Deposit,41,923774.64,2012-02-01
992,12,Savings,77,358946.14,2008-09-12
993,2799,Savings,40,762421.45,2016-05-26
994,2707,Current,40,314788.63,2005-01-11
995,1294,Recurring Deposit,82,532425.35,2004-03-21
996,452,Fixed Deposit,86,941475.77,2018-11-16
997,1118,Current,59,571394.64,2021-01-10
998,2922,Fixed Deposit,49,295402.78,2009-07-13
999,2165,Recurring Deposit,53,955461.85,2025-04-06
1000,2296,Fixed Deposit,100,304826.81,2020-07-05
1001,1268,Savings,84,669124.57,2002-10-05
1002,2340,Current,75,539663.13,2005-08-23
1003,3612,Fixed Deposit,32,3240.43,2001-09-05
1004,3858,Recurring Deposit,3,79179.75,2018-06-03
1005,2720,Recurring Deposit,49,799961.83,2000-07-17
1006,3100,Current,9,257068.19,2003-03-12
1007,4609,Fixed Deposit,63,748220.13,2023-05-20
1008,1409,Savings,57,22643.52,2013-08-24
1009,2514,Savings,23,65266.75,2000-02-04
1010,3742,Current,70,413274.03,2004-04-09
1011,4487,Current,71,484106.0,2008-08-11
